,Unnamed: 0,date,province,latitude,longitude,confirmed,S,S_f,E,I,Q,R
16,16,2020-03-17,Gangwon-do,37.885369,127.729868,76.50639744509658,1449663.761013789,67255.05565101189,1.0939873035258545,3.58295044968529,36.96734548401168,39.5390519610849
16,16,2020-03-17,Ulsan,35.539797,129.31153799999998,43.7798227473025,1114301.9845199687,32651.82207474488,0.7487146474128129,1.6648678916898678,18.77582482138505,25.003997925917453
16,16,2020-03-17,Jeollabuk-do,35.820308000000004,127.108791,14.69517913441654,1787561.1956555462,15422.590186716541,0.6167418132150947,0.9022367896704764,6.310111854665054,8.385067279751485
16,16,2020-03-17,Daejeon,36.350621000000004,127.384744,14.147409411481405,1492697.8701559731,16286.920474091035,0.5452128304800877,0.5167476938198623,4.808507038106384,9.338902373375024
16,16,2020-03-17,Sejong,36.480132,127.28902099999999,2.151653481736078,330608.642497475,388.13627233363763,0.5495635263859572,0.520013183153655,1.1456255228257513,1.006027958910327
16,16,2020-03-17,Seoul,37.566953000000005,126.977977,163.57627495456939,8739690.271153582,922140.6065361393,1.2115282837018642,4.334507039508907,63.47533998308865,100.1009349714807
17,17,2020-03-18,Busan,35.179884,129.074796,107.17109112438331,3110257.0880818963,262633.64794343803,0.6743425048564766,1.4185410372654168,35.704465326755134,71.46662579762818
17,17,2020-03-18,Incheon,37.456188,126.70591999999999,7.279967040377292,2930467.0242308,13524.620201235686,0.5493824828713195,0.5262184416848733,2.3272727149877763,4.952694325389515
17,17,2020-03-18,Daegu,35.87215,128.601783,6281.199151249371,594619.616313393,1830931.04272156,24.825362347933787,143.31645144980453,2524.9827147142787,3756.2164365350927
17,17,2020-03-18,Sejong,36.480132,127.28902099999999,2.281656777524492,330576.9565025589,419.6835282204264,0.5509116740506879,0.5274007689617305,1.1937984241266113,1.0878583533978805
17,17,2020-03-18,Gwangju,35.160467,126.85139199999999,10.279118044624843,1484651.5062824478,9337.140356495524,0.5486169289555713,0.5256260831139481,2.8940070612357403,7.385110983389103
17,17,2020-03-18,Chungcheongnam-do,36.658976,126.673318,168.58551540190373,1956321.0593521,231504.69434695915,1.1906253631525088,4.47016017654389,69.0310518663107,99.55446353559307
17,17,2020-03-18,Gangwon-do,37.885369,127.729868,77.40213505751791,1445278.9632897153,71639.72051738613,0.953348177676964,2.9607096631454315,35.222558419003605,42.17957663851431
17,17,2020-03-18,Gyeonggi-do,37.275119000000004,127.00946599999999,143.73537009050563,12018492.411104046,1219360.3359165392,0.8794769317197109,2.6381323927148217,50.1687279253154,93.56664216519022
17,17,2020-03-18,Daejeon,36.350621000000004,127.384744,14.276596334936373,1492100.9834408234,16883.669759831188,0.546339032555057,0.5238639779849187,4.5942291731251785,9.682367161811193
17,17,2020-03-18,Jeju-do,33.488935999999995,126.500423,3.2812339938324024,658608.8252909785,1386.8158406875625,0.5505292803390338,0.527105059831342,1.4771667491487632,1.8040672446836392
17,17,2020-03-18,Jeollanam-do,34.816095000000004,126.463021,4.280812953396201,1767793.815656865,5200.826572523613,0.5501476004137187,0.5268100574583494,1.7605363118691093,2.520276641527092
17,17,2020-03-18,Seoul,37.566953000000005,126.977977,164.65990171444656,8694893.65560659,966937.0961770372,1.034552307298049,3.5537623505571467,60.02501388703097,104.6348878274156
17,17,2020-03-18,Jeollabuk-do,35.820308000000004,127.108791,14.920738331834158,1786623.9665078255,16359.681600053224,0.6002907437338912,0.8308630455566308,6.084948776749456,8.835789555084704
17,17,2020-03-18,Ulsan,35.539797,129.31153799999998,44.19603972022498,1112574.4823133626,34379.189261950545,0.6965553860927808,1.4358295806206038,17.850911449922872,26.3451282703021
17,17,2020-03-18,Chungcheongbuk-do,36.63568,127.49138400000001,19.91821506442068,1603227.205700947,22751.44896238545,0.5980185017752786,0.8291031006682255,7.7851701660700705,12.133044898350608
17,17,2020-03-18,Gyeongsangnam-do,35.238294,128.692397,94.82005275452629,3127331.9342229073,222570.78423955987,0.7326005670290163,1.7288842112954446,33.510860170224674,61.30919258430164
17,17,2020-03-18,Gyeongsangbuk-do,36.576032,128.505599,1076.7135826704637,1454399.742477556,1209498.4542766209,3.9264597127431546,21.16320343988965,413.7780129688293,662.9355697016342
18,18,2020-03-19,Ulsan,35.539797,129.31153799999998,44.55499711538013,1110933.861777624,36019.67498330296,0.6572309257780387,1.2510110319886485,16.934803741512106,27.620193373868016
18,18,2020-03-19,Gwangju,35.160467,126.85139199999999,10.410524565403332,1484293.8079197125,9694.70067101645,0.5495109114412717,0.531373794574354,2.8186987919259603,7.591825773477371
18,18,2020-03-19,Gangwon-do,37.885369,127.729868,78.14231247330426,1441110.136700511,75808.41464234317,0.8474753805514204,2.4588692917783144,33.44683880486113,44.695473668443135
18,18,2020-03-19,Jeollanam-do,34.816095000000004,126.463021,4.412515467760788,1767534.5291692591,5459.974559842678,0.5511109873328254,0.5326444431971917,1.7664862325287602,2.6460292352320285
18,18,2020-03-19,Sejong,36.480132,127.28902099999999,2.4135069697649243,330543.9479188897,452.5533858922685,0.551909752936949,0.5332784952339699,1.2403773003580003,1.1731296694069242
18,18,2020-03-19,Gyeongsangnam-do,35.238294,128.692397,95.25227380735016,3118742.528098605,231160.06051171126,0.6793025767052486,1.4798133002288374,31.54944835374677,63.7028254536034
18,18,2020-03-19,Incheon,37.456188,126.70591999999999,7.411521650798509,2929899.168380084,14092.337777685125,0.5503111288180879,0.5320094519814849,2.2925935600527247,5.1189280907457855
18,18,2020-03-19,Jeollabuk-do,35.820308000000004,127.108791,15.128454093223315,1785720.5477793778,17262.962664875726,0.5878816829492937,0.7732199701009459,5.858025339799367,9.27042875342395
18,18,2020-03-19,Daegu,35.87215,128.601783,6317.028264111823,549031.389737142,1876519.233245594,18.655073977703058,113.69367917433685,2380.455919382853,3936.5723447289697
18,18,2020-03-19,Gyeongsangbuk-do,36.576032,128.505599,1082.004383530436,1413327.4898191798,1250570.6298707905,3.021908991287616,16.854017508103027,389.51324147388533,692.4911420565508
18,18,2020-03-19,Chungcheongnam-do,36.658976,126.673318,169.70305544603974,1945445.8055382897,242379.82367442755,1.017455363856567,3.650276473196045,65.21780249142448,104.48525295461526
18,18,2020-03-19,Jeju-do,33.488935999999995,126.500423,3.4130102587902384,658527.6671308995,1467.8353877083982,0.5515100184471879,0.5329611149582649,1.5034311034531156,1.9095791553371224
18,18,2020-03-19,Gyeonggi-do,37.275119000000004,127.00946599999999,144.39490318868434,11969481.89911431,1268370.7215461007,0.7859678724501191,2.1984685274660443,47.24478045740016,97.15012273128416
18,18,2020-03-19,Daejeon,36.350621000000004,127.384744,14.407562329432599,1491530.8562416034,17453.65958348491,0.5471298406419542,0.5294827416274532,4.39703594096961,10.010526388462992
18,18,2020-03-19,Chungcheongbuk-do,36.63568,127.49138400000001,20.125490839587734,1602190.9077310022,23787.609938810976,0.5855073956408556,0.7713319509449887,7.4363623579464075,12.689128481641328
18,18,2020-03-19,Busan,35.179884,129.074796,107.52572638369966,3101165.3193765036,271725.2883522673,0.634053441289426,1.2324914041631818,33.5087816341604,74.01694474953926
18,18,2020-03-19,Seoul,37.566953000000005,126.977977,165.54834230208587,8652677.152554195,1009153.4739544492,0.9011892128805884,2.923959839742372,56.625953482739476,108.92238881934637
19,19,2020-03-20,Gyeongsangbuk-do,36.576032,128.505599,1086.217887907462,1375327.8345330122,1288570.2101906263,2.3413980750025463,13.395990378899176,365.9043714599193,720.3135164475426
19,19,2020-03-20,Jeollabuk-do,35.820308000000004,127.108791,15.321759085748553,1784851.1559961075,18132.216852726593,0.5785066812895291,0.7268853983130328,5.632899950910362,9.68885913483819
19,19,2020-03-20,Chungcheongnam-do,36.658976,126.673318,170.61562456433873,1935209.125414649,252616.3799883087,0.8869012822797362,2.9920711958611754,61.47195714605032,109.14366741828844
19,19,2020-03-20,Daejeon,36.350621000000004,127.384744,14.539933014839466,1490985.348880246,17999.0296207056,0.5476715171271129,0.5338945163810784,4.215332630592928,10.324600384246537
19,19,2020-03-20,Gwangju,35.160467,126.85139199999999,10.54336801404692,1483945.4848782409,10042.885696864138,0.550148807274737,0.5359080737910834,2.750206612574837,7.793161401472082
19,19,2020-03-20,Gangwon-do,37.885369,127.729868,78.75702979624884,1437159.4043736518,79759.01487902827,0.7676967092854027,2.0560208139715908,31.67249621317277,47.08453358307607
19,19,2020-03-20,Incheon,37.456188,126.70591999999999,7.544524013793881,2929339.870908508,14651.497001249405,0.5509813571442521,0.5365848711906356,2.2618392401871867,5.282684773606693
19,19,2020-03-20,Seoul,37.566953000000005,126.977977,166.27933226202146,8612977.862816503,1048852.639011922,0.8005721295776866,2.418267183026926,53.31223247962225,112.9670997823992
19,19,2020-03-20,Sejong,36.480132,127.28902099999999,2.546826593573417,330509.6610587982,486.70153356213115,0.552644736331835,0.5379363096597146,1.2850985455694928,1.261728048003924
19,19,2020-03-20,Busan,35.179884,129.074796,107.83384923474044,3092648.30181453,280242.17798458936,0.6034697328237072,1.082881913444743,31.423420082761172,76.4104291519793
19,19,2020-03-20,Gyeongsangnam-do,35.238294,128.692397,95.62222713240736,3110670.19858441,239232.26052277163,0.638980066797891,1.2796856193479402,29.665869653536355,65.95635747887103
19,19,2020-03-20,Chungcheongbuk-do,36.63568,127.49138400000001,20.318323827323987,1601201.5015965663,24776.87916648216,0.5760373112227981,0.7248758121189555,7.09802660582934,13.220297221494643
19,19,2020-03-20,Ulsan,35.539797,129.31153799999998,44.867749873377285,1109379.0160988288,37574.386042415696,0.6275428770345016,1.1025660054359958,16.03792766082983,28.82982221254745
19,19,2020-03-20,Gyeonggi-do,37.275119000000004,127.00946599999999,144.94452032055085,11923449.333096726,1314403.1617074723,0.7153321189962563,1.8453433637120629,44.4197704137381,100.52474990681276
19,19,2020-03-20,Daegu,35.87215,128.601783,6345.451683905407,507507.9218562272,1918042.6676259208,14.02480607146169,89.93402787517842,2238.8467735062327,4106.6049103991745
19,19,2020-03-20,Jeju-do,33.488935999999995,126.500423,3.5462505375298043,658445.0796859311,1550.2842363577215,0.5522288329432531,0.5375983408304956,1.5292834462317453,2.016967091298059
19,19,2020-03-20,Jeollanam-do,34.816095000000004,126.463021,4.545676578560086,1767274.405795138,5719.959453583648,0.5518136205960303,0.5372610792311001,1.7734697552902896,2.7722068232697965
20,20,2020-03-21,Ulsan,35.539797,129.31153799999998,45.14339137473628,1107907.911956133,39045.35574995248,0.6050923164337255,0.9838102233356224,15.168002900700984,29.975388474035302
20,20,2020-03-21,Gangwon-do,37.885369,127.729868,79.27103499974173,1433425.2128241488,83493.07469286112,0.7075082022414642,1.7339397878000438,29.924180258581902,49.34685474115985
20,20,2020-03-21,Gyeonggi-do,37.275119000000004,127.00946599999999,145.40585616147885,11880275.257437447,1357577.111983873,0.6618819661432761,1.5628405525331113,41.70826551082767,103.69759065065121
20,20,2020-03-21,Chungcheongnam-do,36.658976,126.673318,171.36364236330402,1925593.3591075363,262232.0231225168,0.7883488665652421,2.465778717465816,57.82912086315487,113.5345215001492
20,20,2020-03-21,Sejong,36.480132,127.28902099999999,2.6813106709883456,330474.14747756225,522.0764164778867,0.5531818724238832,0.5416134163277447,1.3277898697294577,1.353520801258888
20,20,2020-03-21,Jeju-do,33.488935999999995,126.500423,3.6806501227374278,658361.0861055056,1634.1392374979557,0.5527509099468102,0.541255963858685,1.5544484995656729,2.1262016231717547
20,20,2020-03-21,Gwangju,35.160467,126.85139199999999,10.677345032494692,1483605.6905914997,10382.541999718527,0.5505954923275745,0.5394682571619969,2.687740301552977,7.989604730941714
20,20,2020-03-21,Daejeon,36.350621000000004,127.384744,14.673406643934731,1490462.5222345432,18521.71899148071,0.548028565786854,0.5373387665675871,4.047711071788704,10.625695572146029
20,20,2020-03-21,Jeollanam-do,34.816095000000004,126.463021,4.6799918483678615,1767013.2939559144,5980.932832398063,0.5523206243654134,0.5408992145723327,1.7811086140059011,2.8988832343619597
20,20,2020-03-21,Incheon,37.456188,126.70591999999999,7.678670231591539,2928788.171213408,15203.058474199692,0.5514581679695549,0.5401839926790397,2.23442551225719,5.44424471933435
20,20,2020-03-21,Gyeongsangnam-do,35.238294,128.692397,95.94214853724436,3103092.3485892536,246809.98134279985,0.6084101778008382,1.119509231210428,27.866800368835026,68.07534816840933
20,20,2020-03-21,Gyeongsangbuk-do,36.576032,128.505599,1089.5668855021868,1340204.7103612495,1323693.2613369918,1.8290739537230336,10.632342302925018,343.11734252179275,746.449542980394
20,20,2020-03-21,Jeollabuk-do,35.820308000000004,127.108791,15.50348043532681,1784015.4829226644,18967.752396388,0.5714097929229296,0.6897907190571568,5.412271303995024,10.091209131331787
20,20,2020-03-21,Daegu,35.87215,128.601783,6367.9351908742,469720.1163856624,1955830.441920016,10.549781022706668,70.95672242424922,2101.412653796011,4266.52253707819
20,20,2020-03-21,Chungcheongbuk-do,36.63568,127.49138400000001,20.499542780353718,1600257.5284579997,25720.715481113628,0.5688519186828351,0.6876661868949161,6.772243658442697,13.727299121911026
20,20,2020-03-21,Seoul,37.566953000000005,126.977977,166.8838990577782,8575712.104321862,1086118.2733856423,0.7245500180874657,2.013843419664616,50.10878266969168,116.77511638808649
20,20,2020-03-21,Busan,35.179884,129.074796,108.10456971310164,3084674.9894602154,288215.3627529682,0.5801882355479552,0.963028868289484,29.44961055521084,78.6549591578908
21,21,2020-03-22,Jeollanam-do,34.816095000000004,126.463021,4.815216652010943,1766751.0977726672,6242.990575283423,0.552680830125095,0.5437545670206029,1.78911137379142,3.026105278219525
21,21,2020-03-22,Jeollabuk-do,35.820308000000004,127.108791,15.6759281150911,1783212.823490068,19770.274362293967,0.5660240352047403,0.6601954875236,5.198128176331097,10.477799938760004
21,21,2020-03-22,Incheon,37.456188,126.70591999999999,7.813716229761299,2928243.2516825707,15747.839808396202,0.5517902669683292,0.5430025365016685,2.2098696881228648,5.6038465416384335
21,21,2020-03-22,Gwangju,35.160467,126.85139199999999,10.81221209678519,1483273.6767050228,10714.417933268223,0.5508995463707375,0.5422500659533913,2.6306259157325496,8.181586181052639
21,21,2020-03-22,Gyeongsangbuk-do,36.576032,128.505599,1092.2249710779179,1307764.0596489096,1356133.8408179418,1.4430368552169175,8.431525215624522,321.2670464888245,770.9579245890933
21,21,2020-03-22,Daejeon,36.350621000000004,127.384744,14.807741335576631,1489960.614213436,19023.48978482236,0.5482491895314834,0.5400112163724038,3.892923544017121,10.914817791559507
21,21,2020-03-22,Gyeongsangnam-do,35.238294,128.692397,96.22202584504696,3095985.0261530913,253917.1749117495,0.5851748468871115,0.9917344678580304,26.15619193600656,70.06583390904039
21,21,2020-03-22,Jeju-do,33.488935999999995,126.500423,3.815964113702099,658275.7246154528,1719.3621655893783,0.5531251438220114,0.5441297003807163,1.5787304548470815,2.237233658855017
21,21,2020-03-22,Gyeonggi-do,37.275119000000004,127.00946599999999,145.79656629961215,11839829.021519614,1398023.222962774,0.6213504066572495,1.3376009059356524,39.119813826758964,106.67675247285317
21,21,2020-03-22,Chungcheongbuk-do,36.63568,127.49138400000001,20.67145932707745,1599357.2597467904,26620.847447413402,0.5633838485142313,0.6579626198418959,6.460428515277663,14.21103081179979
21,21,2020-03-22,Gangwon-do,37.885369,127.729868,79.70451994669176,1429903.246229481,87014.90988693193,0.6620317487956472,1.4773318914103988,28.22022375849034,51.48429618820142
21,21,2020-03-22,Daegu,35.87215,128.601783,6385.674371480262,435360.5853941602,1990189.9438500789,7.941397206640866,55.85498707386358,1969.050930559501,4416.623440920762
21,21,2020-03-22,Busan,35.179884,129.074796,108.34532693017401,3077214.442797257,295675.78215176443,0.5624053386276879,0.8673187101041018,27.586824161196727,80.7585027689773
21,21,2020-03-22,Seoul,37.566953000000005,126.977977,167.38735991269434,8540781.707030674,1121048.5470809229,0.6670084199880555,1.6915200692703285,47.033044762487,120.35431515020734
21,21,2020-03-22,Ulsan,35.539797,129.31153799999998,45.389343930570185,1106517.837844823,40435.295600689984,0.5880798100968551,0.8891307466101481,14.330526677913392,31.0588172526568
21,21,2020-03-22,Chungcheongnam-do,36.658976,126.673318,171.9800870426705,1916576.119023177,271249.1406321965,0.7138363291470902,2.0464212547406726,54.31491405229598,117.66517299037451
21,21,2020-03-22,Sejong,36.480132,127.28902099999999,2.8167140250702816,330437.46345509647,558.6217552293485,0.5535701185563364,0.5445055303517794,1.3683510902592897,1.4483629348109919
22,22,2020-03-23,Gyeonggi-do,37.275119000000004,127.00946599999999,146.1309665260961,11801973.427602995,1435878.692356354,0.5905358416754016,1.1585382811160516,36.65994163704582,109.47102488905024
22,22,2020-03-23,Jeollabuk-do,35.820308000000004,127.108791,15.840976986972002,1782442.1812432914,20540.77920297883,0.5619241179204432,0.636652624443885,4.991882178474062,10.84909480849794
22,22,2020-03-23,Gwangju,35.160467,126.85139199999999,10.947774613273538,1482948.7786233982,11039.178092216896,0.5510973360480305,0.5444124360577278,2.578286581097144,8.369488032176394
22,22,2020-03-23,Gyeongsangnam-do,35.238294,128.692397,96.46995946201149,3089323.5900362683,260578.4824501537,0.5674595536861006,0.8900945626153007,24.535826128970605,71.93413333304088
22,22,2020-03-23,Gangwon-do,37.885369,127.729868,80.07385291954436,1426587.1722141106,90330.85281773508,0.6276083787166701,1.2735068557567109,26.573826462879353,53.50002645666501
22,22,2020-03-23,Sejong,36.480132,127.28902099999999,2.9528404076582264,330399.6680079056,596.2785337933,0.5538462158814486,0.5467716774029187,1.4067381092572853,1.5461022984009414
22,22,2020-03-23,Gyeongsangbuk-do,36.576032,128.505599,1094.332852381824,1277817.0198833114,1386080.8110091435,1.151852038296375,6.68440312552262,300.42728161495745,793.9055707668666
22,22,2020-03-23,Incheon,37.456188,126.70591999999999,7.949466863886716,2927704.4128340282,16286.540485493433,0.5520141455923124,0.5451994691183337,2.187772487382363,5.7616943765043525
22,22,2020-03-23,Ulsan,35.539797,129.31153799999998,45.611626617222726,1105205.6068264218,41747.39252348795,0.5751554608227063,0.8138680124818248,13.529200316143546,32.08242630107918
22,22,2020-03-23,Jeju-do,33.488935999999995,126.500423,3.951996538797278,658189.0441533844,1805.904083302444,0.5533882132258758,0.5463785612410401,1.6019964188817548,2.350000119915524
22,22,2020-03-23,Daegu,35.87215,128.601783,6399.638118248729,404142.32013113843,2021408.181974806,5.983186199789557,43.876589607057895,1842.3681822880026,4557.269935960726
22,22,2020-03-23,Daejeon,36.350621000000004,127.384744,14.942744139669733,1489478.019528839,19505.947286929884,0.5483693815912026,0.5420707096621737,3.749860380680428,11.192883758989305
22,22,2020-03-23,Chungcheongbuk-do,36.63568,127.49138400000001,20.835949982037924,1598498.7854020463,27479.185122614694,0.5592074288783169,0.6343179270099797,6.163459990575446,14.67248999146248
22,22,2020-03-23,Busan,35.179884,129.074796,108.56215660770005,3070236.229821953,302653.8681639873,0.5487670853307887,0.7910903672349983,25.83316639863727,82.72899020906277
22,22,2020-03-23,Chungcheongnam-do,36.658976,126.673318,172.4916923563557,1908131.812846319,279693.3247953651,0.6573909365518147,1.7132750233422769,50.946882647959995,121.54480970839569
22,22,2020-03-23,Jeollanam-do,34.816095000000004,126.463021,4.951155293766094,1766487.7642620262,6506.185665692708,0.5529308541270652,0.5459861327967259,1.7972563459900406,3.1538989477760544
22,22,2020-03-23,Seoul,37.566953000000005,126.977977,167.8102399300119,8508079.069873193,1153751.0611346115,0.6233601084054851,1.43539215694976,44.096421582484076,123.71381834752785
23,23,2020-03-24,Chungcheongnam-do,36.658976,126.673318,172.92001111219125,1900232.8488089025,287592.16734443785,0.6145315465000746,1.4493040016446614,47.73613835751272,125.18387275467852
23,23,2020-03-24,Gyeongsangbuk-do,36.576032,128.505599,1096.0039531632046,1250182.135999269,1413715.6268484138,0.9319338004126284,5.301265353716059,280.63929085241256,815.364662310792
23,23,2020-03-24,Sejong,36.480132,127.28902099999999,3.089533327008956,330360.8213433036,634.9865453126658,0.5540377445336392,0.5485403120225512,1.4429497350896374,1.6465835919193188
23,23,2020-03-24,Daejeon,36.350621000000004,127.384744,15.078261817085275,1489013.2722951034,19970.557381709787,0.5484159920808234,0.543645377644431,3.617530888047369,11.460730929037904
23,23,2020-03-24,Gwangju,35.160467,126.85139199999999,11.08387772228797,1482630.403446151,11357.415376390083,0.5512160757893898,0.5460836610553035,2.5302263628903514,8.553651359397618
23,23,2020-03-24,Jeollabuk-do,35.820308000000004,127.108791,16.000140143082973,1781702.3539208954,21280.46917746511,0.5587909981792779,0.6179704978130246,4.7944823218368855,11.205657821246087
23,23,2020-03-24,Ulsan,35.539797,129.31153799999998,45.81509362034318,1103967.719421272,42985.14598876584,0.5653064674955129,0.7541898745670452,12.766295868110891,33.04879775223229
23,23,2020-03-24,Jeollanam-do,34.816095000000004,126.463021,5.087651826965277,1766223.273054009,6770.538473695814,0.553098154492521,0.5477223131293107,1.8053774259042192,3.2822744010610574
23,23,2020-03-24,Gangwon-do,37.885369,127.729868,80.39222963348354,1423469.2416075952,93448.6526372384,0.6014932961203421,1.1120322364967006,24.994072715184288,55.39815691829924
23,23,2020-03-24,Jeju-do,33.488935999999995,126.500423,4.088591179107539,658101.1009142937,1893.7087959157998,0.5535676372443289,0.5481309742372491,1.624162743557604,2.464428435549934
23,23,2020-03-24,Gyeongsangnam-do,35.238294,128.692397,96.69248310266529,3083083.2320617456,266818.712116935,0.5539024066616752,0.8094358103830007,23.00579076041224,73.68669234225307
23,23,2020-03-24,Seoul,37.566953000000005,126.977977,168.16908796924938,8477491.155341819,1184338.8530229204,0.5901631472587006,1.2323841448136914,41.305525222972655,126.86356274627673
23,23,2020-03-24,Chungcheongbuk-do,36.63568,127.49138400000001,20.99452946379042,1597680.0847452385,28297.74918174845,0.5560032459936791,0.615540302477064,5.8817923301439805,15.11273713364644
23,23,2020-03-24,Busan,35.179884,129.074796,108.7599291995088,3063710.7294381475,309179.241866327,0.5382567799832765,0.7305095467589459,24.185712819114784,84.574216380394
23,23,2020-03-24,Incheon,37.456188,126.70591999999999,8.0857667311663,2927171.052901401,16819.762271589614,0.5521571400882952,0.5469031382368283,2.1678028912774923,5.917963839888808
23,23,2020-03-24,Daegu,35.87215,128.601783,6410.607265650493,375797.5881010032,2049752.888613971,4.5127806203173915,34.40323875524081,1721.739602383481,4688.867663267011
23,23,2020-03-24,Gyeonggi-do,37.275119000000004,127.00946599999999,146.4206010963751,11766568.38421222,1471283.6116133502,0.5670356612914071,1.0165376712558891,34.33100894753584,112.08959214883923
24,24,2020-03-25,Daegu,35.87215,128.601783,6419.208075339304,350077.0156370143,2075473.4372734784,3.4083899465340126,26.930624221509962,1607.3590119020428,4811.849063437261
24,24,2020-03-25,Daejeon,36.350621000000004,127.384744,15.214173161496385,1488565.0310364559,20418.661543324943,0.5484090263536567,0.5448380312535289,3.495047169026522,11.71912599246986
24,24,2020-03-25,Gyeongsangbuk-do,36.576032,128.505599,1097.3292695016337,1224686.8100689957,1439210.8861454416,0.7655835963513788,4.208932465390202,261.9189435585264,835.4103259431073
24,24,2020-03-25,Gyeonggi-do,37.275119000000004,127.00946599999999,146.67473551418902,11733473.72219466,1504378.1498611912,0.5490464675609514,0.9041621687647686,32.13292844052582,114.54180707366322
24,24,2020-03-25,Chungcheongnam-do,36.658976,126.673318,173.28233711260242,1892850.574791221,294974.32036519365,0.5818955857162074,1.2406108878585147,44.688740189530115,128.5935969230723
24,24,2020-03-25,Gwangju,35.160467,126.85139199999999,11.220398637551796,1482318.0199088932,11669.661049582455,0.5512761223966515,0.5473667647388251,2.486016823662009,8.734381813889787
24,24,2020-03-25,Chungcheongbuk-do,36.63568,127.49138400000001,21.14841453940969,1596899.0824404345,29078.614957416718,0.5535315703613974,0.6006560383562178,5.615549382181535,15.532865157228153
24,24,2020-03-25,Jeollabuk-do,35.820308000000004,127.108791,16.154632767536228,1780992.0019259485,21990.68388035785,0.5563853030454332,0.6031756229045879,4.606511923301793,11.548120844234436
24,24,2020-03-25,Incheon,37.456188,126.70591999999999,8.222492515725508,2926642.6511285193,17348.02592260165,0.5522397248174425,0.5482166386996951,2.149685612174021,6.072806903551487
24,24,2020-03-25,Gyeongsangnam-do,35.238294,128.692397,96.89484205526104,3077239.378233044,272662.4378914627,0.5434809791203272,0.7455524594526693,21.56487894440712,75.32996311085394
24,24,2020-03-25,Busan,35.179884,129.074796,108.94255658619852,3057609.352588025,315280.49229832896,0.5301107054300496,0.6824463550650285,22.640789290153464,86.30176729604506
24,24,2020-03-25,Ulsan,35.539797,129.31153799999998,46.003641088984935,1102800.4924770782,44152.239139996134,0.5577728139722637,0.7069690227991622,12.042965060459016,33.960676028525924
24,24,2020-03-25,Jeollanam-do,34.816095000000004,126.463021,5.224582405247603,1765957.628199879,7036.044948118566,0.5532033232484554,0.5490662734701133,1.8133524737648168,3.4112299314827874
24,24,2020-03-25,Jeju-do,33.488935999999995,126.500423,4.225623922666851,658011.9556476732,1982.7155541974264,0.5536840667817776,0.5494901399890191,1.6451838625770874,2.580440060089764
24,24,2020-03-25,Seoul,37.566953000000005,126.977977,168.47718400545278,8448902.591815615,1212927.2943369935,0.5648344919706945,1.0718288954249438,38.66322660039231,129.81395740506048
24,24,2020-03-25,Gangwon-do,37.885369,127.729868,80.6702376926077,1420540.7643736312,96376.99936396553,0.5816272087523009,0.984397501402611,23.486789866081015,57.1834478265267
24,24,2020-03-25,Sejong,36.480132,127.28902099999999,3.2266684050145935,330320.98367734,674.6855741703321,0.5541654143736667,0.5499146701503231,1.4770169748745867,1.7496514301400072
25,25,2020-03-26,Jeju-do,33.488935999999995,126.500423,4.3629964576641065,657921.6715682014,2072.8611437168565,0.5537530025458353,0.5505386216872087,1.6650432645331217,2.6979531931309837
25,25,2020-03-26,Jeollabuk-do,35.820308000000004,127.108791,16.305426673262374,1780309.7023534803,22672.846214401357,0.5545274016808214,0.5914780429397992,4.428269263077811,11.877157410184564
25,25,2020-03-26,Chungcheongbuk-do,36.63568,127.49138400000001,21.298578548998737,1596153.691902701,29823.86903139708,0.5516124311187283,0.5888749213575127,5.364602721614765,15.933975827383973
25,25,2020-03-26,Sejong,36.480132,127.28902099999999,3.364147072552175,330280.2143481924,715.3162825961273,0.5542447825606354,0.5509773562061591,1.5089944299211255,1.8551526426310487
25,25,2020-03-26,Gyeongsangnam-do,35.238294,128.692397,97.08123017012423,3071767.9892587587,278133.6990490297,0.5354274525160759,0.6950345893695838,20.210918563241204,76.870311606883
25,25,2020-03-26,Gyeongsangbuk-do,36.576032,128.505599,1098.3815026179814,1201168.1634325609,1462729.4674508718,0.6395187013011685,3.348095248130496,244.26268070640774,854.1188219115735
25,25,2020-03-26,Daejeon,36.350621000000004,127.384744,15.350382669309766,1488132.0657351722,20851.489788010946,0.5483633674145011,0.5457307800285609,3.3816104504808666,11.968772218828898
25,25,2020-03-26,Gwangju,35.160467,126.85139199999999,11.357240328736504,1482011.1499951337,11976.393127738467,0.5512926950663916,0.5483441041532817,2.4452858845851435,8.911954444151359
25,25,2020-03-26,Ulsan,35.539797,129.31153799999998,46.18038334468473,1101700.159534863,45252.4384277708,0.5519840510418805,0.6696699705924376,11.35949552612602,34.82088781855871
25,25,2020-03-26,Busan,35.179884,129.074796,109.11316817496477,3051904.695629295,320985.02308516786,0.5237549200544765,0.6443624426562837,21.19420164390876,87.91896653105603
25,25,2020-03-26,Jeollanam-do,34.816095000000004,126.463021,5.361848973615133,1765690.8516943073,7302.683094378072,0.5532618047261493,0.5501005359146989,1.8210938654348583,3.5407551081802744
25,25,2020-03-26,Seoul,37.566953000000005,126.977977,168.745141229309,8422198.039225522,1239631.7251177223,0.5454352337086001,0.9450802945613814,36.169524781363386,132.57561644794563
25,25,2020-03-26,Gangwon-do,37.885369,127.729868,80.91633706795838,1417792.482306817,99125.15118631868,0.5664648676556763,0.8837049282400334,22.05526139385445,58.861075674103915
